person_id,day,dow,weekend,work_hours,screen_evening_h,sleep_hours,sleep_onset_h,steps,social_msgs,latent_stress,burnout,burnout_prob_true
6,19,5,True,3.92,2.62,7.71,23.37,7270,5,0.442,0,0.087
6,20,6,True,5.69,2.69,7.55,25.2,8007,43,0.442,0,0.087
6,21,0,False,8.29,4.26,7.56,24.15,9007,17,0.442,0,0.087
6,22,1,False,9.25,3.69,4.74,24.44,7668,48,0.442,0,0.087
6,23,2,False,7.95,3.79,5.99,23.6,5037,18,0.442,0,0.087
6,24,3,False,9.94,2.16,7.23,23.41,5050,23,0.442,0,0.087
6,25,4,False,9.87,2.66,6.55,24.56,8493,25,0.442,0,0.087
6,26,5,True,2.92,2.87,7.57,22.74,6221,21,0.442,0,0.087
6,27,6,True,3.76,2.37,7.79,22.62,5187,25,0.442,0,0.087
6,28,0,False,9.36,1.95,5.94,23.63,6280,30,0.442,0,0.087
6,29,1,False,8.87,3.71,6.98,23.29,7011,30,0.442,0,0.087
6,30,2,False,10.75,2.47,7.25,24.01,9107,41,0.442,0,0.087
6,31,3,False,9.73,2.67,7.0,23.82,9390,29,0.442,0,0.087
6,32,4,False,9.13,2.55,5.36,24.44,5640,39,0.442,0,0.087
6,33,5,True,2.67,2.9,8.22,22.16,10584,24,0.442,0,0.087
6,34,6,True,4.11,3.17,7.81,24.2,9053,34,0.442,0,0.087
6,35,0,False,11.3,3.14,8.39,24.73,4161,55,0.442,0,0.087
6,36,1,False,8.96,3.72,6.54,24.87,5837,35,0.442,0,0.087
6,37,2,False,9.28,3.77,6.94,24.76,3624,28,0.442,0,0.087
6,38,3,False,9.95,2.96,7.44,23.66,6943,40,0.442,0,0.087
6,39,4,False,7.26,3.18,6.2,23.2,7374,41,0.442,0,0.087
6,40,5,True,5.0,2.74,7.95,24.7,7426,22,0.442,0,0.087
6,41,6,True,3.33,3.33,7.08,23.09,5029,37,0.442,0,0.087
6,42,0,False,8.99,3.02,7.7,22.87,6802,27,0.442,0,0.087
6,43,1,False,9.92,3.57,5.25,24.45,8417,27,0.442,0,0.087
6,44,2,False,9.4,3.08,6.85,24.46,7712,19,0.442,0,0.087
6,45,3,False,10.53,3.53,6.7,22.71,6698,30,0.442,0,0.087
6,46,4,False,8.39,2.61,5.18,24.48,7119,12,0.442,0,0.087
6,47,5,True,4.32,2.79,7.61,23.64,6354,21,0.442,0,0.087
6,48,6,True,3.43,2.84,7.26,23.81,6922,25,0.442,0,0.087
6,49,0,False,12.04,2.36,5.99,26.75,7501,15,0.442,0,0.087
6,50,1,False,10.38,2.28,7.39,23.79,6210,45,0.442,0,0.087
6,51,2,False,10.1,3.41,6.93,23.6,7787,41,0.442,0,0.087
6,52,3,False,9.67,3.91,7.33,24.15,7247,30,0.442,0,0.087
6,53,4,False,8.28,2.77,6.73,23.62,7376,29,0.442,0,0.087
6,54,5,True,4.74,3.22,7.28,22.82,10243,27,0.442,0,0.087
6,55,6,True,3.88,2.62,6.65,25.27,9636,33,0.442,0,0.087
7,0,0,False,8.08,2.45,6.07,23.71,8435,39,0.247,0,0.001
7,1,1,False,7.65,2.67,5.7,23.17,7335,23,0.247,0,0.001
7,2,2,False,9.29,1.66,5.86,24.36,7273,31,0.247,0,0.001
7,3,3,False,7.26,2.74,7.1,24.02,8935,34,0.247,0,0.001
7,4,4,False,7.75,1.75,7.45,24.04,7089,34,0.247,0,0.001
7,5,5,True,2.8,1.57,7.16,23.28,7513,19,0.247,0,0.001
7,6,6,True,1.54,2.02,6.95,22.98,9918,33,0.247,0,0.001
7,7,0,False,8.85,2.13,5.79,23.62,6235,39,0.247,0,0.001
7,8,1,False,7.33,2.79,6.15,24.23,6445,27,0.247,0,0.001
7,9,2,False,8.65,2.94,7.75,23.57,10885,30,0.247,0,0.001
7,10,3,False,9.37,1.68,6.76,22.03,6446,38,0.247,0,0.001
7,11,4,False,6.96,2.5,7.15,23.22,6675,29,0.247,0,0.001
7,12,5,True,2.13,2.18,7.1,23.35,11453,26,0.247,0,0.001
7,13,6,True,4.49,1.62,7.08,24.31,10639,29,0.247,0,0.001
7,14,0,False,8.83,2.49,5.99,23.94,10923,38,0.247,0,0.001
7,15,1,False,8.84,2.65,5.26,23.84,6604,27,0.247,0,0.001
7,16,2,False,10.43,2.09,5.83,24.29,6707,29,0.247,0,0.001
7,17,3,False,9.52,2.27,5.18,23.9,7534,49,0.247,0,0.001
7,18,4,False,7.67,2.87,7.84,22.99,7839,37,0.247,0,0.001
7,19,5,True,2.24,2.4,6.84,23.39,9015,34,0.247,0,0.001
7,20,6,True,3.26,1.88,6.58,23.47,8875,29,0.247,0,0.001
7,21,0,False,8.6,1.15,5.84,23.36,6845,50,0.247,0,0.001
7,22,1,False,8.29,2.35,6.04,23.53,6306,32,0.247,0,0.001
7,23,2,False,7.33,2.08,4.38,22.81,10325,42,0.247,0,0.001
7,24,3,False,9.59,3.07,6.96,23.25,6573,45,0.247,0,0.001
7,25,4,False,8.34,3.74,6.13,24.82,7894,47,0.247,0,0.001
7,26,5,True,4.8,1.63,6.64,22.88,7097,40,0.247,0,0.001
7,27,6,True,2.9,2.27,7.47,22.34,10872,30,0.247,0,0.001
7,28,0,False,8.8,2.61,7.52,23.48,4943,34,0.247,0,0.001
7,29,1,False,8.47,1.62,6.54,23.31,6115,40,0.247,0,0.001
7,30,2,False,7.71,2.0,6.05,24.34,8067,34,0.247,0,0.001
7,31,3,False,7.83,2.52,7.5,23.96,9159,39,0.247,0,0.001
7,32,4,False,6.89,1.72,6.26,23.07,6532,15,0.247,0,0.001
7,33,5,True,1.75,2.09,6.97,23.03,9060,29,0.247,0,0.001
7,34,6,True,4.19,2.15,7.58,23.68,6839,32,0.247,0,0.001
7,35,0,False,7.04,2.18,5.83,23.79,6115,33,0.247,0,0.001
7,36,1,False,8.84,2.79,5.81,23.56,8405,49,0.247,0,0.001
7,37,2,False,6.79,1.7,8.66,23.37,5292,27,0.247,0,0.001
7,38,3,False,5.5,2.39,7.07,22.95,7423,43,0.247,0,0.001
7,39,4,False,6.52,1.45,6.24,23.06,7688,21,0.247,0,0.001
7,40,5,True,3.31,2.15,7.46,23.67,9252,19,0.247,0,0.001
7,41,6,True,3.59,2.04,6.89,24.22,7863,47,0.247,0,0.001
7,42,0,False,9.72,2.69,5.64,22.13,9747,34,0.247,0,0.001
7,43,1,False,7.53,2.95,5.73,23.27,8916,22,0.247,0,0.001
7,44,2,False,8.16,2.9,6.59,24.35,9829,33,0.247,0,0.001
7,45,3,False,5.93,1.58,7.03,22.54,7639,37,0.247,0,0.001
7,46,4,False,9.74,1.9,5.91,23.51,8655,32,0.247,0,0.001
7,47,5,True,4.15,1.76,7.12,23.83,8341,42,0.247,0,0.001
7,48,6,True,3.25,2.72,7.18,23.79,7993,27,0.247,0,0.001
7,49,0,False,9.5,2.62,5.61,23.66,4568,28,0.247,0,0.001
7,50,1,False,9.23,2.17,6.52,21.59,7540,37,0.247,0,0.001
7,51,2,False,8.74,2.82,6.25,23.44,6131,31,0.247,0,0.001
7,52,3,False,7.01,1.13,5.56,24.52,7723,36,0.247,0,0.001
7,53,4,False,7.76,1.17,7.17,22.14,7297,33,0.247,0,0.001
7,54,5,True,3.33,1.81,5.56,23.03,7819,26,0.247,0,0.001
7,55,6,True,4.07,1.51,7.26,23.65,10382,32,0.247,0,0.001
8,0,0,False,7.75,1.5,6.57,24.56,7227,21,0.528,0,0.344
8,1,1,False,10.75,2.81,6.62,24.71,9092,23,0.528,0,0.344
8,2,2,False,8.6,2.18,7.77,24.55,7194,57,0.528,0,0.344
8,3,3,False,9.58,2.3,5.99,23.26,5920,22,0.528,0,0.344
8,4,4,False,8.67,2.25,7.82,24.44,6176,34,0.528,0,0.344
8,5,5,True,4.57,3.25,7.49,24.29,8171,34,0.528,0,0.344
8,6,6,True,4.26,2.95,8.35,23.72,7753,30,0.528,0,0.344
8,7,0,False,8.65,2.6,5.83,23.7,4327,20,0.528,0,0.344
8,8,1,False,9.52,3.84,6.75,21.75,7476,21,0.528,0,0.344
8,9,2,False,9.71,3.08,5.99,24.07,6481,40,0.528,0,0.344
8,10,3,False,9.24,3.73,7.15,24.78,3834,37,0.528,0,0.344
8,11,4,False,8.8,3.51,5.19,23.06,9479,17,0.528,0,0.344
8,12,5,True,5.24,3.15,6.36,24.12,5214,26,0.528,0,0.344
8,13,6,True,3.01,2.85,7.73,24.4,4942,35,0.528,0,0.344
8,14,0,False,9.25,2.76,6.95,24.01,4766,45,0.528,0,0.344
8,15,1,False,9.24,3.03,5.77,25.26,5727,11,0.528,0,0.344
8,16,2,False,8.58,3.88,7.04,23.92,8574,34,0.528,0,0.344
8,17,3,False,8.99,2.98,6.52,23.39,6521,29,0.528,0,0.344
8,18,4,False,7.57,2.97,5.88,25.12,3747,22,0.528,0,0.344
8,19,5,True,3.62,3.66,6.74,25.83,8159,22,0.528,0,0.344
8,20,6,True,4.34,2.87,7.67,22.93,5930,31,0.528,0,0.344
8,21,0,False,10.48,1.76,7.59,24.03,3688,0,0.528,0,0.344
8,22,1,False,7.73,3.07,6.12,24.75,5690,15,0.528,0,0.344
8,23,2,False,8.84,3.1,6.42,23.43,7866,20,0.528,0,0.344
8,24,3,False,8.39,2.76,7.29,24.04,5472,36,0.528,0,0.344
8,25,4,False,11.4,3.21,7.45,25.12,5606,27,0.528,0,0.344
8,26,5,True,2.81,2.96,6.15,23.79,6041,23,0.528,0,0.344
8,27,6,True,4.63,3.01,4.88,23.47,4887,29,0.528,0,0.344
8,28,0,False,9.76,3.24,5.38,24.39,5809,15,0.528,0,0.344
8,29,1,False,10.0,3.57,7.16,23.6,8283,21,0.528,0,0.344
8,30,2,False,9.91,2.78,5.96,21.91,6061,27,0.528,0,0.344
8,31,3,False,8.85,4.14,5.0,23.64,5157,21,0.528,0,0.344
8,32,4,False,10.29,3.97,5.47,23.49,4778,39,0.528,0,0.344
8,33,5,True,5.22,3.02,5.36,22.95,7422,32,0.528,0,0.344
8,34,6,True,2.03,2.89,8.44,23.96,9400,33,0.528,0,0.344
8,35,0,False,8.17,2.91,6.06,23.28,5059,41,0.528,0,0.344
8,36,1,False,8.28,3.73,5.74,24.14,7357,20,0.528,0,0.344
8,37,2,False,9.83,1.86,6.64,21.87,6174,35,0.528,0,0.344
8,38,3,False,9.88,2.3,4.99,23.52,6794,6,0.528,0,0.344
8,39,4,False,9.24,3.27,5.9,24.65,6850,21,0.528,0,0.344
8,40,5,True,2.16,3.16,5.81,23.62,7884,40,0.528,0,0.344
8,41,6,True,4.06,3.42,5.31,24.39,7076,39,0.528,0,0.344
8,42,0,False,8.72,2.94,7.27,24.08,4851,52,0.528,0,0.344
8,43,1,False,8.18,3.04,6.54,24.41,6230,24,0.528,0,0.344
8,44,2,False,9.02,2.41,8.39,23.96,7410,23,0.528,0,0.344
8,45,3,False,8.9,2.81,4.6,24.01,5904,38,0.528,0,0.344
8,46,4,False,8.06,2.74,5.27,25.5,5210,32,0.528,0,0.344
8,47,5,True,5.07,3.0,5.38,22.9,8455,14,0.528,0,0.344
8,48,6,True,4.49,3.15,7.17,24.6,5765,17,0.528,0,0.344
8,49,0,False,9.97,2.71,3.38,24.76,4960,31,0.528,0,0.344
8,50,1,False,10.65,3.09,7.21,24.3,8895,16,0.528,0,0.344
8,51,2,False,9.25,3.49,5.99,25.23,5866,47,0.528,0,0.344
8,52,3,False,11.38,3.25,6.75,25.27,4733,13,0.528,0,0.344
8,53,4,False,10.51,3.25,5.96,24.17,2935,24,0.528,0,0.344
8,54,5,True,3.34,3.63,7.8,24.7,7759,11,0.528,0,0.344
8,55,6,True,4.69,3.46,8.06,26.13,4627,22,0.528,0,0.344
9,0,0,False,9.44,4.29,4.08,23.42,4568,18,0.724,1,0.993
9,1,1,False,8.45,3.64,5.18,23.71,7415,21,0.724,1,0.993
9,2,2,False,10.74,3.55,5.35,23.96,6094,29,0.724,1,0.993
9,3,3,False,9.27,3.98,4.42,25.45,5235,30,0.724,1,0.993
9,4,4,False,9.74,4.58,4.01,22.93,5180,8,0.724,1,0.993
9,5,5,True,3.33,4.04,5.97,24.05,6135,15,0.724,1,0.993
9,6,6,True,6.36,3.23,4.42,25.49,6391,42,0.724,1,0.993
9,7,0,False,9.15,4.18,6.65,24.01,4990,29,0.724,1,0.993
9,8,1,False,10.25,2.82,4.04,21.74,6998,19,0.724,1,0.993
9,9,2,False,9.51,2.66,4.08,24.06,5096,23,0.724,1,0.993
9,10,3,False,10.26,5.03,5.35,25.85,4860,5,0.724,1,0.993
9,11,4,False,9.32,2.71,5.39,23.72,3173,39,0.724,1,0.993
9,12,5,True,4.17,2.69,7.03,23.77,8350,14,0.724,1,0.993
9,13,6,True,4.17,3.88,6.67,25.46,6580,27,0.724,1,0.993
9,14,0,False,10.42,3.79,5.21,22.97,7003,22,0.724,1,0.993
9,15,1,False,9.26,4.44,3.69,26.44,6071,25,0.724,1,0.993
9,16,2,False,9.28,2.67,5.21,24.97,7119,19,0.724,1,0.993
9,17,3,False,7.48,2.75,7.79,23.36,8245,12,0.724,1,0.993
9,18,4,False,9.49,4.05,4.41,26.38,6218,26,0.724,1,0.993
9,19,5,True,4.44,4.07,7.84,24.44,9310,15,0.724,1,0.993
9,20,6,True,5.48,3.96,4.71,24.83,6726,13,0.724,1,0.993
9,21,0,False,10.03,3.76,5.29,24.52,5970,18,0.724,1,0.993
9,22,1,False,9.82,3.28,8.51,23.01,5227,16,0.724,1,0.993
9,23,2,False,11.72,2.88,5.88,24.87,6605,34,0.724,1,0.993
9,24,3,False,10.89,3.4,5.6,22.5,6253,13,0.724,1,0.993
9,25,4,False,9.49,2.66,5.85,22.69,6327,9,0.724,1,0.993
9,26,5,True,3.86,4.36,6.67,25.88,9055,14,0.724,1,0.993
9,27,6,True,6.21,2.79,6.85,24.04,5320,28,0.724,1,0.993
9,28,0,False,10.62,4.22,5.63,24.74,6895,24,0.724,1,0.993
9,29,1,False,10.22,3.79,6.37,22.76,5908,8,0.724,1,0.993
9,30,2,False,9.95,4.66,4.82,24.74,7239,1,0.724,1,0.993
9,31,3,False,9.15,3.89,3.0,23.49,7756,31,0.724,1,0.993
9,32,4,False,10.05,4.2,5.63,25.22,5631,23,0.724,1,0.993
9,33,5,True,4.08,4.43,7.77,26.14,6103,12,0.724,1,0.993
9,34,6,True,5.99,4.0,6.36,23.88,7354,11,0.724,1,0.993
9,35,0,False,10.31,4.5,7.3,25.39,4032,23,0.724,1,0.993
9,36,1,False,11.82,3.15,5.3,26.18,7030,46,0.724,1,0.993
9,37,2,False,8.94,3.08,6.82,23.25,5809,21,0.724,1,0.993
9,38,3,False,10.71,4.04,5.91,24.14,7927,62,0.724,1,0.993
9,39,4,False,10.37,3.73,3.84,23.88,5784,16,0.724,1,0.993
9,40,5,True,4.7,4.74,7.45,24.41,4903,35,0.724,1,0.993
9,41,6,True,4.66,2.64,6.81,25.74,3076,13,0.724,1,0.993
9,42,0,False,9.57,4.11,4.77,23.66,7195,17,0.724,1,0.993
9,43,1,False,10.22,3.0,3.78,25.44,6483,31,0.724,1,0.993
9,44,2,False,9.14,3.19,6.98,22.88,7982,35,0.724,1,0.993
9,45,3,False,10.54,3.26,4.41,24.36,4162,12,0.724,1,0.993
9,46,4,False,10.32,4.06,4.14,25.35,6786,37,0.724,1,0.993
9,47,5,True,5.28,4.31,6.54,25.69,4784,20,0.724,1,0.993
9,48,6,True,4.67,3.52,6.5,25.3,7303,20,0.724,1,0.993
9,49,0,False,8.94,4.33,5.79,23.45,5814,4,0.724,1,0.993
9,50,1,False,9.71,3.55,4.7,26.37,4370,28,0.724,1,0.993
9,51,2,False,11.86,4.32,5.34,23.32,4061,17,0.724,1,0.993
9,52,3,False,8.99,3.24,4.99,24.48,6832,9,0.724,1,0.993
9,53,4,False,8.99,3.58,5.14,26.66,6453,5,0.724,1,0.993
9,54,5,True,5.13,4.0,5.83,23.23,9352,11,0.724,1,0.993
9,55,6,True,5.37,3.79,6.68,26.51,7558,16,0.724,1,0.993
10,0,0,False,7.1,1.71,6.78,23.86,4471,38,0.277,0,0.001
10,1,1,False,7.58,3.1,6.44,22.85,7138,23,0.277,0,0.001
10,2,2,False,9.67,2.33,6.61,24.01,5517,20,0.277,0,0.001
10,3,3,False,8.81,1.67,5.83,24.18,7812,20,0.277,0,0.001
10,4,4,False,7.78,1.79,8.19,24.22,6393,38,0.277,0,0.001
10,5,5,True,1.86,1.93,7.42,23.92,7581,35,0.277,0,0.001
10,6,6,True,3.29,2.23,7.09,23.32,8075,37,0.277,0,0.001
10,7,0,False,8.6,1.62,5.91,23.88,9232,34,0.277,0,0.001
10,8,1,False,7.99,2.47,5.8,24.5,7305,26,0.277,0,0.001
10,9,2,False,8.23,2.02,7.81,23.47,7258,38,0.277,0,0.001
10,10,3,False,7.66,2.45,6.96,22.56,7404,32,0.277,0,0.001
10,11,4,False,8.53,2.35,6.95,24.52,5255,29,0.277,0,0.001
10,12,5,True,3.88,2.62,7.71,25.47,8648,44,0.277,0,0.001
10,13,6,True,2.9,1.74,7.07,24.09,8337,37,0.277,0,0.001
10,14,0,False,8.18,2.11,6.59,24.1,8286,23,0.277,0,0.001
10,15,1,False,9.16,1.94,7.12,23.48,9373,28,0.277,0,0.001
10,16,2,False,8.58,2.7,6.01,23.56,6625,27,0.277,0,0.001
10,17,3,False,7.96,3.0,6.24,23.99,7497,19,0.277,0,0.001
10,18,4,False,8.92,1.48,7.25,23.27,7037,20,0.277,0,0.001
10,19,5,True,3.33,2.89,6.67,23.2,8409,37,0.277,0,0.001
10,20,6,True,0.78,3.54,7.77,24.08,7512,14,0.277,0,0.001
10,21,0,False,9.07,1.99,7.18,23.46,7382,25,0.277,0,0.001
10,22,1,False,9.26,1.62,8.58,25.12,9474,45,0.277,0,0.001
10,23,2,False,8.31,3.03,6.65,22.56,9280,44,0.277,0,0.001
10,24,3,False,8.37,1.6,6.25,22.38,8442,17,0.277,0,0.001
10,25,4,False,8.68,1.83,5.56,23.77,6524,41,0.277,0,0.001
10,26,5,True,1.94,1.88,5.37,22.13,10425,53,0.277,0,0.001
10,27,6,True,3.3,1.84,7.09,24.2,6956,35,0.277,0,0.001
10,28,0,False,8.38,1.99,6.3,23.81,5559,37,0.277,0,0.001
10,29,1,False,7.93,2.41,7.87,23.5,8404,15,0.277,0,0.001
10,30,2,False,7.93,2.35,8.31,22.28,6880,47,0.277,0,0.001
10,31,3,False,7.61,2.2,7.01,23.73,9373,37,0.277,0,0.001
10,32,4,False,9.72,2.12,6.12,23.46,5286,37,0.277,0,0.001
10,33,5,True,2.83,1.93,7.74,22.84,8883,28,0.277,0,0.001
10,34,6,True,4.37,2.1,7.85,23.73,8843,34,0.277,0,0.001
10,35,0,False,6.73,2.94,6.66,24.14,8060,25,0.277,0,0.001
10,36,1,False,7.48,2.72,6.48,24.24,6757,43,0.277,0,0.001
10,37,2,False,8.82,2.5,6.43,23.77,8814,32,0.277,0,0.001
10,38,3,False,8.93,2.36,6.84,24.78,8827,33,0.277,0,0.001
10,39,4,False,8.61,1.91,6.59,23.82,8301,40,0.277,0,0.001
10,40,5,True,2.1,2.92,7.26,22.94,9732,47,0.277,0,0.001
10,41,6,True,3.48,2.76,7.96,24.55,8819,19,0.277,0,0.001
10,42,0,False,10.41,2.97,6.31,22.91,7782,30,0.277,0,0.001
10,43,1,False,8.73,2.78,6.27,22.85,7603,27,0.277,0,0.001
10,44,2,False,8.54,1.53,6.53,24.09,7934,25,0.277,0,0.001
10,45,3,False,7.23,2.34,7.19,23.88,6256,36,0.277,0,0.001
10,46,4,False,9.9,2.45,5.39,23.75,10091,20,0.277,0,0.001
10,47,5,True,3.24,2.2,7.41,23.74,9437,33,0.277,0,0.001
10,48,6,True,4.49,2.26,7.05,23.16,5002,35,0.277,0,0.001
10,49,0,False,10.45,2.61,7.3,23.33,6658,42,0.277,0,0.001
10,50,1,False,10.41,3.22,7.39,23.63,7339,25,0.277,0,0.001
10,51,2,False,6.95,1.66,6.77,23.41,4821,32,0.277,0,0.001
10,52,3,False,8.08,1.63,6.43,23.39,6100,42,0.277,0,0.001
10,53,4,False,6.49,1.14,6.74,23.67,7631,27,0.277,0,0.001
10,54,5,True,2.29,2.33,6.97,24.66,7241,32,0.277,0,0.001
10,55,6,True,5.69,2.21,7.79,24.05,8824,35,0.277,0,0.001
11,0,0,False,8.97,4.09,7.3,24.27,8260,19,0.458,1,0.118
11,1,1,False,8.38,3.44,7.57,23.35,6251,50,0.458,1,0.118
11,2,2,False,8.74,3.97,6.33,24.22,6518,37,0.458,1,0.118
11,3,3,False,10.0,2.25,5.79,24.79,6782,23,0.458,1,0.118
11,4,4,False,9.65,3.54,5.7,24.19,5163,19,0.458,1,0.118
11,5,5,True,3.86,2.89,5.8,23.39,6076,33,0.458,1,0.118
11,6,6,True,1.77,2.27,4.93,24.37,4970,28,0.458,1,0.118
11,7,0,False,10.28,3.88,4.39,24.26,5493,16,0.458,1,0.118
11,8,1,False,8.53,3.61,6.71,23.39,8034,6,0.458,1,0.118
11,9,2,False,7.89,2.38,6.21,23.83,6764,26,0.458,1,0.118
11,10,3,False,8.67,3.2,6.28,23.76,7579,36,0.458,1,0.118
11,11,4,False,8.09,2.84,7.26,23.06,9683,15,0.458,1,0.118
11,12,5,True,3.39,2.3,8.85,23.58,6923,24,0.458,1,0.118
11,13,6,True,3.83,2.68,6.61,20.98,7760,28,0.458,1,0.118
11,14,0,False,9.68,3.66,5.95,24.71,5324,36,0.458,1,0.118
11,15,1,False,8.07,2.16,5.95,25.21,7248,43,0.458,1,0.118
11,16,2,False,7.9,3.5,5.5,24.2,7301,35,0.458,1,0.118
11,17,3,False,8.89,2.43,6.98,25.49,6100,10,0.458,1,0.118
11,18,4,False,9.14,2.68,6.01,24.49,6292,25,0.458,1,0.118
11,19,5,True,3.64,3.76,6.76,22.95,5880,29,0.458,1,0.118
11,20,6,True,2.61,1.94,7.35,24.6,7122,31,0.458,1,0.118
11,21,0,False,8.83,3.24,6.72,21.77,6615,33,0.458,1,0.118
11,22,1,False,8.23,2.9,6.86,24.08,9238,39,0.458,1,0.118
11,23,2,False,8.53,2.76,3.38,23.73,4946,30,0.458,1,0.118
11,24,3,False,8.8,3.29,7.48,23.99,10397,30,0.458,1,0.118
11,25,4,False,7.33,2.54,5.77,24.52,5555,25,0.458,1,0.118
11,26,5,True,3.58,2.61,7.52,24.56,9424,25,0.458,1,0.118
11,27,6,True,4.94,2.06,5.39,22.97,7688,40,0.458,1,0.118
11,28,0,False,8.04,2.59,5.92,24.5,6260,23,0.458,1,0.118
11,29,1,False,7.3,2.53,7.27,24.09,5866,40,0.458,1,0.118
11,30,2,False,8.06,3.73,7.49,24.06,4728,51,0.458,1,0.118
11,31,3,False,9.03,2.68,7.06,24.61,8943,21,0.458,1,0.118
11,32,4,False,8.96,2.16,6.78,23.99,7398,27,0.458,1,0.118
11,33,5,True,3.49,2.35,7.5,25.29,6839,34,0.458,1,0.118
11,34,6,True,4.17,2.88,5.26,22.89,6502,7,0.458,1,0.118
11,35,0,False,10.05,3.1,6.1,22.13,4240,28,0.458,1,0.118
11,36,1,False,10.61,2.46,6.97,23.6,7059,40,0.458,1,0.118
11,37,2,False,8.3,2.46,7.5,24.05,8613,21,0.458,1,0.118
11,38,3,False,10.05,3.04,6.55,24.12,6218,28,0.458,1,0.118
11,39,4,False,8.2,3.45,5.94,22.72,4457,11,0.458,1,0.118
11,40,5,True,4.36,2.18,7.02,24.13,7577,32,0.458,1,0.118
11,41,6,True,3.9,1.25,6.42,24.37,10134,45,0.458,1,0.118
11,42,0,False,7.28,2.66,4.62,25.31,8495,32,0.458,1,0.118
11,43,1,False,8.81,3.7,7.3,25.0,7661,25,0.458,1,0.118
11,44,2,False,9.41,3.36,5.95,23.71,8676,45,0.458,1,0.118
11,45,3,False,7.89,2.72,6.47,24.43,6193,47,0.458,1,0.118
11,46,4,False,9.07,3.19,7.83,23.62,6844,16,0.458,1,0.118
11,47,5,True,3.57,1.98,7.46,24.37,7258,27,0.458,1,0.118
11,48,6,True,4.5,2.19,6.93,24.61,5000,35,0.458,1,0.118
11,49,0,False,6.97,2.8,5.01,25.24,5240,12,0.458,1,0.118
11,50,1,False,8.78,2.63,4.68,24.46,3989,18,0.458,1,0.118
11,51,2,False,8.07,3.36,7.39,24.95,6746,4,0.458,1,0.118
11,52,3,False,9.03,3.76,7.33,24.41,5192,23,0.458,1,0.118
11,53,4,False,10.58,2.02,5.02,24.82,6329,16,0.458,1,0.118
11,54,5,True,5.27,3.15,6.36,23.02,10745,28,0.458,1,0.118
11,55,6,True,5.14,3.41,6.23,23.57,9843,43,0.458,1,0.118
12,0,0,False,8.56,3.79,3.48,24.05,5248,17,0.712,1,0.991
12,1,1,False,9.52,3.03,6.9,25.12,9138,20,0.712,1,0.991
12,2,2,False,9.04,4.69,4.38,24.37,7526,9,0.712,1,0.991
12,3,3,False,10.3,3.99,6.54,25.56,8396,21,0.712,1,0.991
12,4,4,False,8.73,4.9,3.27,22.98,7294,38,0.712,1,0.991
12,5,5,True,4.85,4.24,3.32,24.01,4280,29,0.712,1,0.991
12,6,6,True,3.11,2.87,6.26,25.75,6852,27,0.712,1,0.991
12,7,0,False,10.13,3.51,3.77,25.2,7366,31,0.712,1,0.991
12,8,1,False,9.9,2.94,5.86,24.57,5722,19,0.712,1,0.991
12,9,2,False,8.9,4.17,3.4,23.46,5953,38,0.712,1,0.991
12,10,3,False,10.64,2.65,6.64,26.07,4685,0,0.712,1,0.991
12,11,4,False,9.52,4.31,6.92,23.6,9074,0,0.712,1,0.991
12,12,5,True,4.29,3.39,7.0,26.01,8522,8,0.712,1,0.991
12,13,6,True,5.52,3.94,3.7,22.27,8648,20,0.712,1,0.991
12,14,0,False,8.3,3.51,5.48,24.48,4118,41,0.712,1,0.991
12,15,1,False,10.59,3.44,4.71,24.97,4752,25,0.712,1,0.991
12,16,2,False,8.26,3.59,3.69,23.32,8915,22,0.712,1,0.991
12,17,3,False,9.8,2.43,4.36,25.08,6737,0,0.712,1,0.991
12,18,4,False,9.8,3.86,6.56,23.84,3083,12,0.712,1,0.991
12,19,5,True,3.56,4.08,3.0,24.07,9229,22,0.712,1,0.991
12,20,6,True,5.55,2.65,3.78,26.17,7243,23,0.712,1,0.991
12,21,0,False,8.47,3.7,3.71,25.89,10538,27,0.712,1,0.991
12,22,1,False,8.95,2.12,3.08,26.3,4902,18,0.712,1,0.991
12,23,2,False,10.24,4.53,4.82,24.12,6553,15,0.712,1,0.991
12,24,3,False,9.01,3.88,5.27,26.94,7104,33,0.712,1,0.991
12,25,4,False,8.52,3.95,4.21,25.01,7479,22,0.712,1,0.991
12,26,5,True,7.06,4.49,7.03,25.42,9736,7,0.712,1,0.991
12,27,6,True,6.03,3.04,4.99,25.19,8941,10,0.712,1,0.991
12,28,0,False,9.08,3.7,4.84,25.52,11600,26,0.712,1,0.991
12,29,1,False,8.85,2.86,4.67,23.52,7147,26,0.712,1,0.991
12,30,2,False,9.13,4.83,4.19,24.43,7405,31,0.712,1,0.991
12,31,3,False,10.87,3.89,6.28,23.83,7823,31,0.712,1,0.991
12,32,4,False,11.1,2.64,3.99,25.48,2469,27,0.712,1,0.991
12,33,5,True,5.72,3.29,5.15,23.37,6308,17,0.712,1,0.991
12,34,6,True,3.97,3.19,5.34,24.25,9902,18,0.712,1,0.991
12,35,0,False,9.93,3.29,4.36,22.67,4089,10,0.712,1,0.991
12,36,1,False,9.77,4.28,3.0,23.96,4396,19,0.712,1,0.991
12,37,2,False,10.66,3.37,5.0,26.19,7133,14,0.712,1,0.991
12,38,3,False,9.75,3.14,5.55,25.14,4395,23,0.712,1,0.991
12,39,4,False,9.47,3.96,6.03,25.1,5991,31,0.712,1,0.991
